ip,time,request,status,size,referrer,user_agent
117.21.246.164,2021-02-20 04:14:18,POST /cart.do?action=purchase&itemId=EST-7&JSESSIONID=SD9SL4FF4ADFF35687 HTTP 1.1,200,1555,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-7&categoryId=SIMULATION&productId=SC-MG-G10,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
117.21.246.164,2021-02-20 04:14:18,POST /cart/success.do?JSESSIONID=SD9SL4FF4ADFF35687 HTTP 1.1,200,3371,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-7,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
117.21.246.164,2021-02-20 04:14:17,GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD9SL4FF4ADFF35687 HTTP 1.1,200,2750,http://www.buttercupgames.com/category.screen?categoryId=SHOOTER,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
117.21.246.164,2021-02-20 04:14:18,POST /cart.do?action=addtocart&itemId=EST-27&productId=WC-SH-G04&JSESSIONID=SD9SL4FF4ADFF35687 HTTP 1.1,200,2177,http://www.buttercupgames.com/product.screen?productId=WC-SH-G04,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
117.21.246.164,2021-02-20 04:14:19,POST /cart.do?action=purchase&itemId=EST-27&JSESSIONID=SD9SL4FF4ADFF35687 HTTP 1.1,200,566,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-27&categoryId=SHOOTER&productId=WC-SH-G04,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
117.21.246.164,2021-02-20 04:14:19,POST /cart/error.do?msg=NothingInCart&JSESSIONID=SD9SL4FF4ADFF35687 HTTP 1.1,200,3903,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-27,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
117.21.246.164,2021-02-20 04:14:17,GET /category.screen?categoryId=ARCADE&JSESSIONID=SD9SL4FF4ADFF35687 HTTP 1.1,200,382,http://www.buttercupgames.com/category.screen?categoryId=ARCADE,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
117.21.246.164,2021-02-20 04:14:18,GET /cart.do?action=addtocart&itemId=EST-19&productId=PZ-SG-G05&JSESSIONID=SD9SL4FF4ADFF35687 HTTP 1.1,200,1736,http://www.buttercupgames.com/product.screen?productId=PZ-SG-G05,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
198.35.3.23,2021-02-20 04:15:36,GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD9SL8FF1ADFF35701 HTTP 1.1,200,913,http://www.google.com,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
198.35.3.23,2021-02-20 04:15:37,GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD9SL8FF1ADFF35701 HTTP 1.1,200,1281,http://www.buttercupgames.com/oldlink?itemId=EST-27,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
198.35.3.23,2021-02-20 04:15:38,GET /cart.do?action=remove&itemId=EST-15&productId=MB-AG-G07&JSESSIONID=SD9SL8FF1ADFF35701 HTTP 1.1,200,635,http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-15&productId=MB-AG-G07,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
198.35.3.23,2021-02-20 04:15:39,GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD9SL8FF1ADFF35701 HTTP 1.1,200,2871,http://www.buttercupgames.com/oldlink?itemId=EST-26,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
198.35.3.23,2021-02-20 04:15:40,GET /category.screen?categoryId=NULL&JSESSIONID=SD9SL8FF1ADFF35701 HTTP 1.1,403,3406,http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
198.35.3.23,2021-02-20 04:15:41,GET /cart.do?action=view&itemId=EST-6&productId=WC-SH-A01&JSESSIONID=SD9SL8FF1ADFF35701 HTTP 1.1,200,220,http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
198.35.3.23,2021-02-20 04:15:42,POST /oldlink?itemId=EST-18&JSESSIONID=SD9SL8FF1ADFF35701 HTTP 1.1,408,712,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-18,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
198.35.3.23,2021-02-20 04:15:43,GET /category.screen?categoryId=NULL&JSESSIONID=SD9SL8FF1ADFF35701 HTTP 1.1,408,727,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-21,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
198.35.3.23,2021-02-20 04:15:44,GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD9SL8FF1ADFF35701 HTTP 1.1,200,425,http://www.buttercupgames.com/cart.do?action=view&itemId=EST-19&productId=PZ-SG-G05,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
198.35.3.23,2021-02-20 04:15:44,GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD9SL8FF1ADFF35701 HTTP 1.1,200,2864,http://www.buttercupgames.com/oldlink?itemId=EST-21,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3"
203.45.206.135,2021-02-20 04:16:49,POST /cart.do?action=view&itemId=EST-7&productId=WC-SH-T02&JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,200,3872,http://www.google.com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
203.45.206.135,2021-02-20 04:16:49,POST /product.screen?productId=FI-AG-G08&JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,200,3771,http://www.buttercupgames.com/oldlink?itemId=EST-14,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
203.45.206.135,2021-02-20 04:16:50,GET /oldlink?itemId=EST-18&JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,500,636,http://www.buttercupgames.com/category.screen?categoryId=NULL,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
203.45.206.135,2021-02-20 04:16:50,GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,200,311,http://www.buttercupgames.com/category.screen?categoryId=SIMULATION,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
203.45.206.135,2021-02-20 04:16:51,GET /product.screen?productId=DB-SG-G01&JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,200,1214,http://www.buttercupgames.com/category.screen?categoryId=STRATEGY,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
203.45.206.135,2021-02-20 04:16:53,POST /cart.do?action=addtocart&itemId=EST-12&productId=DB-SG-G01&JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,200,3476,http://www.buttercupgames.com/product.screen?productId=DB-SG-G01,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
203.45.206.135,2021-02-20 04:16:54,POST /cart.do?action=purchase&itemId=EST-12&JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,200,2393,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&categoryId=STRATEGY&productId=DB-SG-G01,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
203.45.206.135,2021-02-20 04:16:54,POST /cart/success.do?JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,200,951,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-12,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
203.45.206.135,2021-02-20 04:16:51,GET /category.screen?categoryId=NULL&JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,400,3663,http://www.buttercupgames.com/category.screen?categoryId=NULL,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
203.45.206.135,2021-02-20 04:16:53,GET /product.screen?productId=CU-PG-G06&JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,200,1026,http://www.buttercupgames.com/category.screen?categoryId=SPORTS,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
203.45.206.135,2021-02-20 04:16:54,POST /oldlink?itemId=EST-6&JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,200,3351,http://www.buttercupgames.com/product.screen?productId=CU-PG-G06,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
203.45.206.135,2021-02-20 04:16:54,GET /category.screen?categoryId=NULL&JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,500,1173,http://www.buttercupgames.com/category.screen?categoryId=NULL,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
203.45.206.135,2021-02-20 04:16:55,GET /oldlink?itemId=EST-7&JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,200,1617,http://www.buttercupgames.com/category.screen?categoryId=ARCADE,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
203.45.206.135,2021-02-20 04:16:56,GET /cart.do?action=view&itemId=EST-16&productId=DB-SG-G01&JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,200,936,http://www.buttercupgames.com/category.screen?categoryId=STRATEGY,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
203.45.206.135,2021-02-20 04:16:57,GET /cart.do?action=addtocart&itemId=EST-19&productId=FS-SG-G03&JSESSIONID=SD0SL2FF8ADFF35707 HTTP 1.1,200,1075,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-19&productId=FS-SG-G03,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
199.15.234.66,2021-02-20 04:21:52,GET /cart.do?action=view&itemId=EST-21&productId=MB-AG-G07&JSESSIONID=SD7SL2FF10ADFF35743 HTTP 1.1,200,3625,http://www.yahoo.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
199.15.234.66,2021-02-20 04:21:53,POST /oldlink?itemId=EST-12&JSESSIONID=SD7SL2FF10ADFF35743 HTTP 1.1,200,2273,http://www.buttercupgames.com/cart.do?action=view&itemId=EST-12&productId=DC-SG-G02,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
199.15.234.66,2021-02-20 04:21:54,GET /category.screen?categoryId=TEE&JSESSIONID=SD7SL2FF10ADFF35743 HTTP 1.1,200,3943,http://www.buttercupgames.com/product.screen?productId=MB-AG-T01,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
199.15.234.66,2021-02-20 04:21:55,GET /oldlink?itemId=EST-12&JSESSIONID=SD7SL2FF10ADFF35743 HTTP 1.1,200,2724,http://www.buttercupgames.com/product.screen?productId=PZ-SG-G05,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
199.15.234.66,2021-02-20 04:21:56,POST /product.screen?productId=FS-SG-G03&JSESSIONID=SD7SL2FF10ADFF35743 HTTP 1.1,200,989,http://www.buttercupgames.com/product.screen?productId=FS-SG-G03,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
199.15.234.66,2021-02-20 04:21:57,POST /oldlink?itemId=EST-16&JSESSIONID=SD7SL2FF10ADFF35743 HTTP 1.1,200,1655,http://www.buttercupgames.com/oldlink?itemId=EST-16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
199.15.234.66,2021-02-20 04:21:59,POST /cart.do?action=remove&itemId=EST-17&productId=DC-SG-G02&JSESSIONID=SD7SL2FF10ADFF35743 HTTP 1.1,200,2897,http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-17&productId=DC-SG-G02,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
199.15.234.66,2021-02-20 04:21:59,GET /category.screen?categoryId=ARCADE&JSESSIONID=SD7SL2FF10ADFF35743 HTTP 1.1,200,2606,http://www.buttercupgames.com/product.screen?productId=FI-AG-G08,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
69.72.161.186,2021-02-20 04:25:54,GET /category.screen?categoryId=SPORTS&JSESSIONID=SD6SL10FF8ADFF35770 HTTP 1.1,200,3642,http://www.bing.com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.38 Safari/533.4"
69.175.97.11,2021-02-20 04:29:29,GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD6SL2FF4ADFF35792 HTTP 1.1,200,3006,http://www.yahoo.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
69.175.97.11,2021-02-20 04:29:30,GET /cart.do?action=addtocart&itemId=EST-17&productId=MB-AG-T01&JSESSIONID=SD6SL2FF4ADFF35792 HTTP 1.1,200,3490,http://www.buttercupgames.com/category.screen?categoryId=TEE,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
69.175.97.11,2021-02-20 04:29:31,POST /category.screen?categoryId=TEE&JSESSIONID=SD6SL2FF4ADFF35792 HTTP 1.1,200,3287,http://www.buttercupgames.com/oldlink?itemId=EST-17,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
69.175.97.11,2021-02-20 04:29:32,POST /oldlink?itemId=EST-18&JSESSIONID=SD6SL2FF4ADFF35792 HTTP 1.1,200,1252,http://www.buttercupgames.com/category.screen?categoryId=STRATEGY,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
69.175.97.11,2021-02-20 04:29:33,GET /product.screen?productId=DC-SG-G02&JSESSIONID=SD6SL2FF4ADFF35792 HTTP 1.1,200,920,http://www.buttercupgames.com/oldlink?itemId=EST-15,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
216.221.226.11,2021-02-20 04:41:30,GET /oldlink?itemId=EST-11&JSESSIONID=SD0SL8FF2ADFF35849 HTTP 1.1,200,848,http://www.yahoo.com,"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
216.221.226.11,2021-02-20 04:41:31,GET /cart.do?action=remove&itemId=EST-13&productId=PZ-SG-G05&JSESSIONID=SD0SL8FF2ADFF35849 HTTP 1.1,200,1225,http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-13&productId=PZ-SG-G05,"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
216.221.226.11,2021-02-20 04:41:31,POST /cart.do?action=view&itemId=EST-18&productId=WC-SH-A02&JSESSIONID=SD0SL8FF2ADFF35849 HTTP 1.1,200,3475,http://www.buttercupgames.com/product.screen?productId=WC-SH-A02,"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
216.221.226.11,2021-02-20 04:41:32,POST /oldlink?itemId=EST-13&JSESSIONID=SD0SL8FF2ADFF35849 HTTP 1.1,200,831,http://www.buttercupgames.com/product.screen?productId=DC-SG-G02,"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
216.221.226.11,2021-02-20 04:41:33,POST /product.screen?productId=WC-SH-A01&JSESSIONID=SD0SL8FF2ADFF35849 HTTP 1.1,200,521,http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES,"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
216.221.226.11,2021-02-20 04:41:34,GET /product.screen?productId=FI-AG-G08&JSESSIONID=SD0SL8FF2ADFF35849 HTTP 1.1,200,738,http://www.buttercupgames.com/category.screen?categoryId=ARCADE,"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
216.221.226.11,2021-02-20 04:41:35,GET /oldlink?itemId=EST-21&JSESSIONID=SD0SL8FF2ADFF35849 HTTP 1.1,200,2787,http://www.buttercupgames.com/cart.do?action=view&itemId=EST-21&productId=BS-AG-G09,"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
216.221.226.11,2021-02-20 04:41:36,GET /cart.do?action=changequantity&itemId=EST-6&productId=DB-SG-G01&JSESSIONID=SD0SL8FF2ADFF35849 HTTP 1.1,200,2232,http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-6&productId=DB-SG-G01,"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
216.221.226.11,2021-02-20 04:41:36,GET /cart.do?action=addtocart&itemId=EST-19&productId=WC-SH-A01&JSESSIONID=SD0SL8FF2ADFF35849 HTTP 1.1,200,785,http://www.buttercupgames.com/product.screen?productId=WC-SH-A01,"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
216.221.226.11,2021-02-20 04:41:36,GET /category.screen?categoryId=ARCADE&JSESSIONID=SD0SL8FF2ADFF35849 HTTP 1.1,200,1338,http://www.buttercupgames.com/category.screen?categoryId=ARCADE,"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
216.221.226.11,2021-02-20 04:41:37,GET /category.screen?categoryId=SIMULATION&JSESSIONID=SD0SL8FF2ADFF35849 HTTP 1.1,200,1566,http://www.buttercupgames.com/cart.do?action=view&itemId=EST-12&productId=SC-MG-G10,"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
216.221.226.11,2021-02-20 04:41:38,GET /product.screen?productId=CU-PG-G06&JSESSIONID=SD0SL8FF2ADFF35849 HTTP 1.1,200,2048,http://www.buttercupgames.com/oldlink?itemId=EST-7,"Mozilla/5.0 (iPad; U; CPU OS 4_3_5 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8L1 Safari/6533.18.5"
91.205.189.27,2021-02-20 04:48:37,GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD9SL5FF2ADFF35876 HTTP 1.1,200,1299,http://www.google.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
91.205.189.27,2021-02-20 04:48:37,GET /oldlink?itemId=EST-17&JSESSIONID=SD9SL5FF2ADFF35876 HTTP 1.1,200,3575,http://www.buttercupgames.com/product.screen?productId=WC-SH-T02,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
91.205.189.27,2021-02-20 04:48:38,GET /cart.do?action=view&itemId=EST-26&productId=FS-SG-G03&JSESSIONID=SD9SL5FF2ADFF35876 HTTP 1.1,200,2577,http://www.buttercupgames.com/cart.do?action=view&itemId=EST-26&productId=FS-SG-G03,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
91.205.189.27,2021-02-20 04:48:39,POST /product.screen?productId=FS-SG-G03&JSESSIONID=SD9SL5FF2ADFF35876 HTTP 1.1,200,825,http://www.buttercupgames.com/cart.do?action=view&itemId=EST-12&productId=FS-SG-G03,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
91.205.189.27,2021-02-20 04:48:39,POST /category.screen?categoryId=ARCADE&JSESSIONID=SD9SL5FF2ADFF35876 HTTP 1.1,200,1086,http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-14&productId=FI-AG-G08,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
91.205.189.27,2021-02-20 04:48:40,GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD9SL5FF2ADFF35876 HTTP 1.1,200,3439,http://www.buttercupgames.com/category.screen?categoryId=SHOOTER,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
91.205.189.27,2021-02-20 04:48:40,POST /cart.do?action=addtocart&itemId=EST-11&productId=WC-SH-G04&JSESSIONID=SD9SL5FF2ADFF35876 HTTP 1.1,200,3052,http://www.buttercupgames.com/product.screen?productId=WC-SH-G04,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
91.205.189.27,2021-02-20 04:48:41,POST /cart.do?action=purchase&itemId=EST-11&JSESSIONID=SD9SL5FF2ADFF35876 HTTP 1.1,200,2394,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-11&categoryId=SHOOTER&productId=WC-SH-G04,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
91.205.189.27,2021-02-20 04:48:42,POST /cart/error.do?msg=CreditDoesNotMatch&JSESSIONID=SD9SL5FF2ADFF35876 HTTP 1.1,200,1738,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-11,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
91.205.189.27,2021-02-20 04:48:41,POST /cart.do?action=changequantity&itemId=EST-27&productId=FI-AG-G08&JSESSIONID=SD9SL5FF2ADFF35876 HTTP 1.1,200,677,http://www.buttercupgames.com/category.screen?categoryId=ARCADE,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
91.205.189.27,2021-02-20 04:48:42,POST /category.screen?categoryId=SHOOTER&JSESSIONID=SD9SL5FF2ADFF35876 HTTP 1.1,200,3797,http://www.buttercupgames.com/product.screen?productId=WC-SH-G04,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
91.205.189.27,2021-02-20 04:48:43,GET /oldlink?itemId=EST-27&JSESSIONID=SD9SL5FF2ADFF35876 HTTP 1.1,200,3201,http://www.buttercupgames.com/category.screen?categoryId=STRATEGY,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
91.205.189.27,2021-02-20 04:48:45,POST /cart.do?action=view&itemId=EST-6&productId=FI-AG-G08&JSESSIONID=SD9SL5FF2ADFF35876 HTTP 1.1,200,3564,http://www.buttercupgames.com/product.screen?productId=FI-AG-G08,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
